marker,complexity,velocity
salix_pharmaceuticals,290.71459673652384,4.722303269689053e-05
viking_therapeutics,40.8269976026786,4.132015360977922e-05
lexicon_pharmaceuticals,126.72362101211448,2.0238442584381658e-05
regenxbio,23.137873438466656,3.288746919962019e-05
immunitybio,24.72721242140664,3.4574006081652e-05
supernus_pharmaceuticals,53.7508252209548,2.2768247907429363e-05
repatha,429.02991122096364,4.806630113790644e-05
sage_therapeutics,79.58531796215577,5.0596106460954135e-05
soleno_therapeutics,32.39740504553071,2.108171102539756e-05
bausch_health,425.47209205671044,3.4574006081652e-05
desitin,114.35813906483294,1.5178831938286244e-05
enbrel,181.04931348038338,0.00010203548136292418
beigene,234.36523417453455,9.781913915784468e-05
harmony_biosciences_holdings,35.10979337920027,3.62605429636838e-05
capricor_therapeutics,49.00829149581794,2.3611516348445264e-05
galapagos_nv,39.743009497374345,8.264030721955844e-05
catalyst_pharmaceutical,34.92871910429876,4.722303269689053e-05
patent_expiration,163.26446039199973,0.00014925851405981472
ocugen,26.84446134985058,2.6984590112508874e-05
tagrisso,158.1459760132134,5.396918022501775e-05
cardiovascular_systems,16.226308534993326,0.00019816808363873705
alexion_pharma,49.85532513383663,7.08345490453358e-05
anavex_life_sciences,24.44670401290416,2.445478478946117e-05
astellas_pharma,156.55255407607405,6.324513307619268e-05
athira_pharma,3.909890874822116,2.1924979466413458e-05
denali_therapeutics,48.489149784488085,3.8790348286731506e-05
glucagon,25.446540996749395,7.505089125041531e-05
exelixis,79.21042071070018,6.0715327753144975e-05
axsome_therapeutics,82.27237754737548,2.951439543555658e-05
hansa_biopharma,138.36845179173073,7.589415969143122e-06
patent_protection,48.63070519412035,0.00028249492774032727
vera_therapeutics,57.403884945469585,1.4335563497270342e-05
biohaven_pharmaceutical_holding_limited,48.99192560679712,4.890956957892234e-05
alnylam_pharmaceuticals,76.8390719373192,6.155859619416088e-05
lynparza,114.40978612852415,2.782785855352478e-05
intra_cellular_therapies,79.76438693050285,9.528933383479697e-05
sarepta_therapeutics,158.2271928710424,3.62605429636838e-05
ironwood_pharmaceuticals,18.32842190286899,1.3492295056254437e-05
praxis_precision_medicines,33.06576335572848,2.445478478946117e-05
ymabs_therapeutics,39.905294008605836,2.5298053230477068e-05
arcutis_biotherapeutics,74.0716921531034,1.9395174143365753e-05
otezla,191.60630959986807,6.240186463517677e-05
braftovi,436.93257315650663,2.2768247907429363e-05
humacyte,103.73022413662294,2.3611516348445264e-05
infusion_pump,258.25977227145484,7.926723345549482e-05
neurocrine_biosciences,78.1642962612151,4.637976425587463e-05
revenue_beat,62.392527128963174,0.0002437045794535958
revenue_growth_rate,88.84774405611103,0.00016612388288013275
anaptysbio,65.0779422404981,2.5298053230477068e-05
sellas_life_sciences_group,16.101614943182334,2.0238442584381658e-05
xilio_therapeutics,8.35690045290199,1.4335563497270342e-05
